Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,ClassName,ClassID
39.2,122.7,13.9,4.9,6.2,125.4,0,Assam,-1
52.5,115.0,15.1,7.2,5.5,117.5,1,Assam,-1
40.2,156.2,12.2,10.8,7.5,160.2,1,Bhuttan,+1
48.1,142.1,9.2,7.4,3.6,145.6,1,Assam,-1
34.9,143.6,18.0,11.1,7.4,147.1,1,Bhuttan,+1
43.6,148.9,22.1,10.2,6.1,151.4,0,Assam,-1
38.3,157.5,13.1,11.8,6.8,162.6,1,Bhuttan,+1
53.9,144.4,17.3,7.7,5.2,146.9,0,Assam,-1
62.7,142.7,10.1,11.2,5.7,146.2,1,Bhuttan,+1
46.3,146.2,10.2,7.8,5.9,150.8,1,Bhuttan,+1
39.6,133.9,10.2,8.4,5.3,137.9,0,Assam,-1
33.9,139.3,14.0,8.2,5.6,142.8,1,Bhuttan,+1
38.9,144.9,15.0,9.8,4.8,147.8,0,Assam,-1
39.5,147.3,3.3,11.8,8.3,151.0,1,Bhuttan,+1
30.7,149.2,4.6,6.2,5.5,154.7,1,Bhuttan,+1
46.5,145.3,10.2,8.2,5.3,147.8,0,Assam,-1
32.5,120.9,14.5,9.3,5.0,123.9,0,Assam,-1
48.4,152.5,15.4,10.4,4.8,156.6,1,Bhuttan,+1
54.3,152.3,10.2,6.4,4.4,154.8,0,Assam,-1
38.2,154.4,15.9,7.1,7.1,156.9,0,Assam,-1
50.5,135.6,14.5,7.2,5.2,138.1,0,Assam,-1
18.6,149.0,6.4,6.9,3.5,151.5,0,Assam,-1
61.3,139.0,15.8,8.4,6.5,141.5,0,Assam,-1
54.4,134.6,12.5,9.2,5.0,137.1,0,Assam,-1
67.0,131.9,14.5,8.9,5.2,134.6,0,Assam,-1
36.3,161.4,7.8,13.5,4.1,164.9,1,Bhuttan,+1
47.6,143.3,12.0,12.8,4.3,146.9,1,Bhuttan,+1
22.8,129.0,5.1,9.6,7.8,137.3,1,Bhuttan,+1
50.1,149.8,4.7,9.0,6.7,153.3,1,Bhuttan,+1
50.6,151.8,15.8,9.3,5.1,154.3,1,Assam,-1
44.4,130.1,12.0,6.0,3.2,133.7,1,Assam,-1
16.5,124.3,1.3,9.5,4.9,131.2,1,Bhuttan,+1
48.4,149.0,9.0,10.2,6.6,157.3,1,Bhuttan,+1
48.2,147.3,13.3,12.8,5.4,152.5,1,Bhuttan,+1
46.6,146.3,10.3,6.9,6.6,148.8,0,Assam,-1
64.3,135.9,14.2,9.3,4.5,138.4,0,Assam,-1
43.9,146.5,12.9,8.4,6.3,152.0,1,Bhuttan,+1
47.6,133.4,10.5,9.6,5.8,135.9,0,Assam,-1
35.5,153.6,11.5,10.6,7.4,157.1,0,Bhuttan,+1
34.9,139.6,4.7,11.4,5.0,144.4,1,Bhuttan,+1
49.0,149.2,10.5,11.9,5.3,151.7,0,Assam,-1
50.5,154.7,12.5,10.5,4.9,157.2,0,Assam,-1
52.7,153.2,9.9,6.3,5.4,159.1,1,Bhuttan,+1
47.8,142.7,7.3,9.9,5.2,145.2,0,Assam,-1
42.5,138.0,6.0,6.0,5.4,140.5,0,Assam,-1
66.9,133.0,13.5,7.6,4.7,135.5,1,Assam,-1
49.1,147.0,8.5,7.4,5.3,150.5,1,Bhuttan,+1
36.2,134.6,1.6,9.5,6.0,138.1,1,Bhuttan,+1
31.7,158.2,2.6,10.2,6.4,161.7,1,Bhuttan,+1
52.8,146.0,14.2,11.2,7.6,149.5,1,Bhuttan,+1
44.9,134.1,11.7,9.8,5.3,136.6,0,Assam,-1
45.0,139.0,16.6,8.6,5.8,142.5,1,Bhuttan,+1
29.5,152.7,5.4,10.5,7.6,156.2,1,Bhuttan,+1
61.7,128.2,12.1,9.0,4.6,130.7,0,Assam,-1
44.0,153.2,15.5,10.7,6.8,156.7,1,Bhuttan,+1
31.2,151.1,9.5,7.6,3.4,153.6,0,Assam,-1
41.5,132.7,13.7,8.5,5.0,135.2,0,Assam,-1
41.9,142.2,17.9,7.2,5.9,144.7,0,Assam,-1
36.4,163.6,3.9,7.6,5.1,168.4,1,Bhuttan,+1
64.6,169.8,4.1,13.1,5.6,175.2,1,Bhuttan,+1
59.1,152.3,12.4,9.2,6.1,154.8,0,Assam,-1
34.3,139.8,14.0,8.8,6.3,143.4,1,Bhuttan,+1
35.2,144.9,12.9,13.2,6.5,148.4,1,Bhuttan,+1
43.3,142.1,11.5,11.2,6.4,144.6,0,Assam,-1
48.8,151.3,19.9,8.8,5.0,154.8,1,Bhuttan,+1
41.5,154.9,21.4,8.3,5.6,157.4,0,Assam,-1
56.5,136.6,6.5,11.4,8.3,140.1,0,Bhuttan,+1
51.5,142.7,16.2,5.9,3.0,145.2,0,Assam,-1
39.3,145.4,12.0,11.5,5.2,148.9,1,Bhuttan,+1
39.6,147.6,11.8,6.9,4.0,150.1,0,Assam,-1
48.5,152.6,10.8,10.7,3.1,155.9,1,Assam,-1
31.0,137.3,6.5,8.9,6.5,140.9,1,Bhuttan,+1
47.0,145.0,19.4,6.5,5.4,147.5,0,Assam,-1
63.3,160.2,16.1,8.7,4.3,162.7,0,Assam,-1
44.4,124.2,13.4,7.4,6.6,126.9,1,Assam,-1
32.0,143.5,8.6,7.1,4.4,146.0,0,Assam,-1
41.3,154.2,10.5,5.9,5.6,157.3,0,Assam,-1
39.5,146.4,7.0,6.8,3.7,148.9,0,Assam,-1
38.1,146.7,12.1,11.3,6.4,152.4,1,Bhuttan,+1
33.4,154.1,7.2,8.2,6.4,157.6,1,Bhuttan,+1
52.4,146.3,12.3,8.7,5.9,153.0,1,Bhuttan,+1
58.9,145.2,12.0,7.6,3.9,147.7,0,Assam,-1
39.7,151.4,8.9,8.7,4.7,153.9,0,Assam,-1
52.0,153.1,10.7,7.9,4.8,155.6,0,Assam,-1
42.9,142.3,13.5,10.5,7.2,147.2,0,Bhuttan,+1
63.5,150.0,13.6,13.8,4.8,156.1,1,Bhuttan,+1
51.6,158.4,11.1,10.1,7.0,161.9,1,Bhuttan,+1
57.9,165.6,9.0,5.1,5.0,168.1,0,Assam,-1
51.0,154.2,13.4,13.7,7.5,161.4,1,Bhuttan,+1
44.8,132.6,6.1,10.6,5.6,140.0,1,Bhuttan,+1
44.3,144.3,14.4,6.8,3.9,146.8,0,Assam,-1
62.0,151.0,17.2,8.5,6.3,153.5,0,Assam,-1
46.9,138.9,23.3,14.0,5.3,145.1,0,Bhuttan,+1
46.4,144.8,16.1,9.7,7.5,148.5,1,Bhuttan,+1
32.7,161.0,10.1,6.5,5.3,163.5,0,Assam,-1
30.3,165.3,11.7,9.2,5.1,167.8,0,Assam,-1
53.2,146.3,8.2,10.5,5.2,148.8,0,Assam,-1
25.1,139.5,11.1,9.3,4.7,143.0,1,Bhuttan,+1
51.9,143.5,9.8,9.8,3.4,147.6,1,Assam,-1
29.2,133.7,1.2,9.1,5.1,138.7,1,Bhuttan,+1
43.5,141.2,10.2,7.3,6.1,144.7,1,Bhuttan,+1
35.1,145.5,6.9,10.3,6.6,152.9,1,Bhuttan,+1
50.0,136.3,21.4,7.3,6.4,139.8,1,Bhuttan,+1
75.3,165.1,4.6,11.2,5.3,170.3,1,Bhuttan,+1
37.7,146.8,9.2,10.0,5.3,152.4,1,Bhuttan,+1
42.9,146.3,7.4,13.7,6.4,149.8,1,Bhuttan,+1
44.3,138.4,6.0,8.3,5.5,140.9,0,Assam,-1
51.0,133.9,14.1,7.6,4.1,136.4,0,Assam,-1
39.3,133.1,6.3,11.7,4.8,141.8,1,Bhuttan,+1
41.0,146.3,16.6,11.8,5.5,151.2,1,Bhuttan,+1
41.6,160.7,2.2,9.4,5.8,164.2,1,Bhuttan,+1
47.8,143.7,6.6,10.6,6.4,150.7,1,Bhuttan,+1
43.2,139.1,17.3,11.2,6.3,142.6,0,Bhuttan,+1
66.7,162.2,10.0,9.0,4.0,164.7,0,Assam,-1
38.8,159.8,12.3,9.1,3.8,162.3,0,Assam,-1
31.7,142.1,17.9,9.4,5.7,144.6,0,Assam,-1
51.2,134.0,12.7,6.7,5.4,136.5,0,Assam,-1
43.2,144.1,10.3,5.5,5.4,146.6,0,Assam,-1
44.2,132.7,3.5,9.7,4.3,137.3,1,Bhuttan,+1
34.5,137.5,6.4,8.8,8.0,141.0,1,Bhuttan,+1
45.3,147.5,13.6,5.8,5.2,150.0,0,Assam,-1
26.5,145.5,12.7,8.3,6.1,149.0,0,Assam,-1
62.0,165.1,13.4,11.3,5.8,168.6,1,Bhuttan,+1
41.4,147.3,19.2,7.8,6.1,150.8,1,Bhuttan,+1
42.3,135.1,5.7,9.0,6.2,139.4,1,Bhuttan,+1
65.3,132.2,7.8,7.8,5.2,135.3,0,Assam,-1
45.1,121.9,16.0,8.6,4.7,124.4,0,Assam,-1
41.5,151.2,11.7,9.7,7.1,155.7,1,Bhuttan,+1
52.4,161.9,7.9,8.1,5.7,167.1,0,Assam,-1
30.9,150.2,10.4,7.8,5.4,152.7,0,Assam,-1
44.9,165.9,17.9,10.9,5.7,170.5,1,Bhuttan,+1
35.8,152.4,15.3,9.9,4.9,155.9,1,Bhuttan,+1
51.0,133.5,12.8,8.8,5.0,136.0,0,Assam,-1
38.8,138.0,14.1,4.8,5.1,141.9,1,Bhuttan,+1
45.6,151.7,15.8,8.4,6.2,155.2,1,Bhuttan,+1
50.7,135.8,4.6,10.2,6.9,139.3,0,Bhuttan,+1
38.2,141.6,11.1,8.9,6.2,145.1,1,Bhuttan,+1
33.4,145.8,8.1,12.1,5.3,149.3,1,Bhuttan,+1
25.5,135.1,13.1,9.2,3.6,137.6,1,Assam,-1
53.1,135.3,20.2,8.5,5.8,138.3,0,Assam,-1
46.0,144.4,7.0,7.4,4.0,147.3,0,Assam,-1
30.6,143.8,11.0,10.9,6.1,147.3,1,Bhuttan,+1
41.9,139.9,16.2,9.9,4.5,144.5,1,Bhuttan,+1
54.6,153.1,20.7,8.5,5.5,155.6,0,Assam,-1
43.9,156.6,8.6,11.8,6.7,160.1,1,Bhuttan,+1
41.5,138.6,21.2,8.5,6.3,142.1,1,Bhuttan,+1
63.2,162.3,4.1,11.4,5.2,167.2,1,Bhuttan,+1
55.6,131.7,11.9,5.1,3.9,134.2,0,Assam,-1
43.3,145.7,22.0,9.0,6.4,149.2,1,Bhuttan,+1
38.2,130.3,13.5,7.0,5.9,132.8,0,Assam,-1
55.7,139.6,17.9,6.8,6.1,142.1,1,Assam,-1
38.0,157.8,13.6,9.1,5.8,160.3,0,Assam,-1
49.3,155.9,9.5,6.2,4.9,158.4,0,Assam,-1
45.6,138.3,19.1,6.9,5.1,140.8,0,Assam,-1
45.2,132.5,7.3,12.0,7.2,139.5,1,Bhuttan,+1
40.1,147.7,4.2,12.9,6.5,151.2,1,Bhuttan,+1
33.9,149.4,12.4,10.6,8.2,153.6,0,Bhuttan,+1
47.8,137.9,9.2,9.0,7.3,140.4,0,Assam,-1
64.1,123.8,13.1,7.7,4.7,126.3,0,Assam,-1
40.9,133.5,7.3,14.0,7.8,140.3,1,Bhuttan,+1
43.1,144.4,15.4,9.0,3.5,147.8,0,Assam,-1
43.1,162.5,14.5,7.5,7.0,166.0,1,Bhuttan,+1
42.7,163.4,18.1,8.5,2.2,165.9,1,Assam,-1
46.5,169.5,5.9,12.7,5.4,174.0,1,Bhuttan,+1
41.4,138.3,10.3,10.4,6.8,142.9,1,Bhuttan,+1
51.1,160.7,8.7,10.0,6.7,166.7,1,Bhuttan,+1
54.8,152.7,14.0,11.2,5.1,156.2,1,Bhuttan,+1
46.6,153.0,13.1,10.1,6.6,160.8,1,Bhuttan,+1
40.3,153.5,17.7,8.1,4.7,156.0,1,Assam,-1
58.1,148.3,7.4,9.2,5.7,150.8,0,Assam,-1
53.6,149.3,21.4,9.5,4.0,151.8,1,Assam,-1
28.5,183.1,16.9,8.1,4.4,185.6,1,Assam,-1
62.0,141.5,7.1,8.3,6.1,145.0,1,Bhuttan,+1
46.8,127.9,3.3,12.4,5.7,135.1,1,Bhuttan,+1
46.2,151.8,8.4,7.5,5.8,155.3,1,Bhuttan,+1
49.1,148.4,6.6,10.6,5.3,151.9,1,Bhuttan,+1
36.1,146.5,7.1,12.0,7.0,151.6,1,Bhuttan,+1
36.2,149.2,6.1,7.8,5.4,154.6,0,Assam,-1
42.8,151.1,3.2,8.4,5.3,157.4,1,Bhuttan,+1
49.5,154.0,12.8,8.3,7.3,157.5,0,Bhuttan,+1
46.1,141.8,9.5,10.1,5.5,146.3,1,Bhuttan,+1
41.4,159.1,11.3,8.3,6.1,164.8,1,Bhuttan,+1
46.6,131.2,5.7,10.2,6.8,134.7,1,Bhuttan,+1
29.7,163.5,10.8,7.7,4.9,166.0,0,Assam,-1
55.8,148.4,15.2,8.0,4.6,150.9,0,Assam,-1
52.6,156.2,2.9,9.1,6.1,159.8,1,Bhuttan,+1
38.9,128.9,4.3,9.3,5.6,137.4,0,Bhuttan,+1
42.4,159.6,15.8,8.1,4.6,162.1,0,Assam,-1
56.3,134.9,12.4,8.7,4.4,137.4,0,Assam,-1
13.9,125.8,9.2,6.8,7.7,132.2,1,Bhuttan,+1
44.5,165.0,7.7,6.2,7.3,170.3,0,Assam,-1
57.1,139.9,12.7,7.2,6.1,142.4,0,Assam,-1
31.4,156.1,11.3,4.5,5.1,158.6,0,Assam,-1
33.0,130.2,1.3,6.3,5.6,135.2,1,Bhuttan,+1
34.3,136.5,7.6,9.0,6.2,139.0,0,Assam,-1
52.8,153.2,8.6,12.8,5.2,156.7,1,Bhuttan,+1
70.2,154.3,11.1,11.1,4.3,158.7,1,Bhuttan,+1
31.1,163.5,8.3,12.2,7.7,169.4,1,Bhuttan,+1
49.3,142.6,16.9,10.3,5.9,147.5,1,Bhuttan,+1
58.0,140.9,2.5,7.7,6.6,144.4,1,Bhuttan,+1
59.8,154.5,20.2,9.8,4.7,157.0,1,Assam,-1
48.5,150.1,14.5,10.4,6.4,154.0,1,Bhuttan,+1
33.0,132.6,13.8,7.6,5.2,135.1,0,Assam,-1
41.9,156.2,13.1,13.8,5.7,159.7,1,Bhuttan,+1
49.4,144.3,10.3,9.1,5.0,147.4,0,Assam,-1
22.8,165.7,18.5,8.5,4.4,168.2,0,Assam,-1
44.0,148.0,15.8,6.7,5.0,150.5,0,Assam,-1
54.2,156.8,8.7,10.3,7.4,161.1,1,Bhuttan,+1
36.4,151.9,5.5,10.7,6.1,155.4,1,Bhuttan,+1
58.8,134.4,-0.6,7.2,7.1,140.6,1,Bhuttan,+1
38.0,138.3,9.7,9.5,6.1,141.8,1,Bhuttan,+1
49.7,139.1,9.4,10.0,4.5,142.4,0,Assam,-1
37.0,144.9,15.2,7.5,5.1,147.4,0,Assam,-1
35.0,132.8,4.6,9.8,7.0,136.3,1,Bhuttan,+1
39.2,134.8,9.6,8.7,3.5,137.3,0,Assam,-1
41.5,143.5,17.3,10.3,5.7,147.0,1,Bhuttan,+1
52.0,139.6,9.6,9.6,5.7,142.3,0,Assam,-1
59.5,141.2,9.3,8.6,6.4,146.2,1,Bhuttan,+1
43.9,139.3,16.8,12.0,4.8,142.8,1,Bhuttan,+1
61.8,176.6,6.2,10.5,5.0,181.3,0,Assam,-1
41.9,121.6,1.4,11.8,6.9,128.3,0,Bhuttan,+1
39.9,134.2,8.4,11.1,6.2,139.9,1,Bhuttan,+1
49.9,150.9,22.8,10.6,5.1,153.4,0,Assam,-1
40.4,145.0,16.4,9.7,3.4,147.5,0,Assam,-1
56.3,144.9,17.6,7.9,4.6,148.8,1,Assam,-1
56.3,163.1,10.2,6.7,6.2,166.5,0,Assam,-1
39.8,137.4,5.9,10.6,4.4,140.9,1,Bhuttan,+1
52.8,150.8,7.9,7.3,5.2,153.3,0,Assam,-1
58.1,155.3,8.0,6.7,4.2,157.8,0,Assam,-1
59.8,129.0,9.2,9.1,4.3,131.5,0,Assam,-1
53.9,146.4,1.9,9.7,5.9,149.9,1,Bhuttan,+1
54.3,125.7,11.5,10.1,6.4,128.3,0,Assam,-1
36.5,146.3,-0.0,10.0,6.6,150.2,1,Bhuttan,+1
51.7,142.5,16.4,9.6,4.7,145.0,0,Assam,-1
56.9,149.0,10.6,8.5,6.6,154.1,1,Bhuttan,+1
47.2,155.3,13.5,6.3,5.9,157.8,0,Assam,-1
31.8,153.2,13.8,15.1,5.1,157.0,1,Bhuttan,+1
15.7,130.6,3.1,9.3,5.3,136.0,1,Bhuttan,+1
47.6,149.0,11.1,8.6,7.1,152.5,0,Bhuttan,+1
30.8,138.3,-2.5,9.9,6.0,146.6,1,Bhuttan,+1
23.3,124.8,7.6,9.0,5.3,133.2,1,Bhuttan,+1
66.9,145.7,15.3,6.5,6.1,148.2,0,Assam,-1
43.4,147.6,15.8,9.7,6.1,151.1,0,Bhuttan,+1
50.0,144.3,11.0,7.6,3.7,146.8,0,Assam,-1
41.0,142.9,8.9,8.3,5.4,150.6,1,Bhuttan,+1
65.7,138.3,10.0,6.4,6.1,144.2,1,Bhuttan,+1
33.9,136.0,9.2,9.9,8.5,139.5,0,Bhuttan,+1
16.7,159.2,9.5,10.3,4.5,161.7,0,Assam,-1
52.5,163.0,7.7,5.4,4.5,165.5,0,Assam,-1
59.3,128.2,13.1,7.2,4.9,130.7,0,Assam,-1
43.6,136.9,0.2,9.9,4.8,139.4,0,Assam,-1
56.5,135.9,12.7,8.4,4.2,139.3,0,Assam,-1
37.9,148.5,13.7,9.4,5.2,151.0,0,Assam,-1
56.2,132.9,9.3,8.5,5.7,135.4,0,Assam,-1
58.8,166.9,9.4,8.2,6.1,170.4,1,Bhuttan,+1
47.4,137.7,23.8,8.8,6.4,144.3,0,Bhuttan,+1
45.2,134.9,6.0,11.4,4.4,139.5,1,Bhuttan,+1
56.7,132.5,10.5,10.1,5.5,135.0,0,Assam,-1
40.2,138.7,8.7,12.0,5.4,145.1,1,Bhuttan,+1
51.4,141.9,15.6,7.9,6.4,144.4,1,Assam,-1
24.6,157.9,13.3,6.1,3.0,160.8,0,Assam,-1
38.4,148.9,3.0,8.4,6.5,155.1,1,Bhuttan,+1
65.4,131.5,13.2,5.0,6.2,136.7,0,Assam,-1
63.9,138.0,12.8,6.7,5.5,143.3,1,Assam,-1
47.5,142.8,10.7,9.3,4.5,146.2,0,Assam,-1
55.2,152.2,6.3,10.6,3.9,154.7,0,Assam,-1
50.9,147.7,8.0,7.2,7.5,151.2,1,Bhuttan,+1
45.4,131.4,13.7,5.9,6.0,133.9,0,Assam,-1
54.7,133.6,8.3,9.0,5.2,136.8,0,Assam,-1
29.5,145.3,1.9,11.1,6.6,153.6,1,Bhuttan,+1
60.1,155.6,14.5,7.1,5.4,158.1,0,Assam,-1
54.6,140.6,13.1,7.0,5.5,143.1,0,Assam,-1
48.8,131.6,2.4,11.0,4.7,141.0,1,Bhuttan,+1
47.6,152.2,8.7,9.4,6.0,155.7,1,Bhuttan,+1
39.0,136.0,6.9,10.8,6.6,141.5,1,Bhuttan,+1
58.3,153.8,20.7,11.5,4.5,158.3,1,Bhuttan,+1
34.0,130.5,9.0,12.0,4.1,137.5,1,Bhuttan,+1
51.3,125.1,5.7,8.8,5.6,132.6,1,Bhuttan,+1
57.1,146.9,7.5,9.4,3.4,149.4,0,Assam,-1
49.4,128.9,11.8,10.9,5.3,132.3,0,Assam,-1
35.5,148.4,9.0,10.8,4.5,154.4,1,Bhuttan,+1
57.2,163.4,15.0,11.3,6.7,169.6,0,Bhuttan,+1
40.2,155.1,-0.5,12.4,7.1,158.6,0,Bhuttan,+1
61.1,146.8,12.7,5.8,6.0,149.3,0,Assam,-1
51.9,138.0,11.8,8.7,5.3,140.5,0,Assam,-1
28.6,133.8,1.8,12.7,4.4,140.4,1,Bhuttan,+1
43.0,154.7,8.9,8.9,6.0,157.2,0,Assam,-1
42.6,147.2,4.8,11.3,5.4,150.7,1,Bhuttan,+1
56.1,135.4,5.9,10.6,5.0,138.9,1,Bhuttan,+1
61.5,141.0,13.7,8.6,4.7,143.5,0,Assam,-1
62.2,146.8,15.2,8.5,5.3,149.3,0,Assam,-1
71.4,157.0,8.9,6.9,4.6,160.5,1,Bhuttan,+1
43.0,144.7,16.5,11.3,7.4,148.2,1,Bhuttan,+1
44.7,129.2,-2.8,11.3,4.9,136.3,1,Bhuttan,+1
39.6,139.9,5.1,9.2,4.5,145.2,1,Bhuttan,+1
50.2,146.2,12.3,8.6,3.4,148.7,0,Assam,-1
45.9,137.7,3.1,8.3,4.9,141.2,1,Bhuttan,+1
56.4,152.2,-3.6,12.2,5.1,158.0,1,Bhuttan,+1
43.7,149.2,4.1,11.3,6.3,153.1,1,Bhuttan,+1
32.0,145.4,10.8,8.0,5.2,147.9,0,Assam,-1
35.6,125.4,3.9,9.2,5.4,130.7,1,Bhuttan,+1
42.8,153.9,9.8,9.6,4.4,156.4,0,Assam,-1
50.3,124.7,13.0,9.3,4.1,128.1,0,Assam,-1
36.1,140.5,5.0,6.0,6.0,144.4,0,Assam,-1
54.9,138.2,2.2,8.3,6.0,141.1,0,Assam,-1
51.8,148.2,19.4,10.3,6.8,155.0,1,Bhuttan,+1
54.9,142.9,12.2,7.4,5.0,145.4,0,Assam,-1
57.0,162.9,4.4,8.4,5.5,170.4,1,Bhuttan,+1
41.8,162.3,11.4,12.5,5.8,165.8,1,Bhuttan,+1
40.1,165.2,4.6,6.9,5.5,167.7,0,Assam,-1
50.4,151.4,10.6,11.6,7.0,157.2,0,Bhuttan,+1
36.7,161.0,11.1,7.9,4.7,163.5,0,Assam,-1
54.2,147.6,10.1,8.4,5.9,150.1,0,Assam,-1
44.0,146.0,6.6,7.8,6.4,149.5,1,Bhuttan,+1
46.1,160.3,6.6,14.7,6.1,163.8,1,Bhuttan,+1
56.5,145.7,2.8,6.4,6.2,151.4,0,Assam,-1
51.1,131.9,11.2,7.9,4.4,134.4,0,Assam,-1
53.2,159.3,12.2,7.3,5.9,161.8,0,Assam,-1
44.8,155.6,14.0,7.9,6.3,158.1,0,Assam,-1
40.7,144.5,21.7,9.9,6.5,148.0,1,Bhuttan,+1
30.3,164.7,16.7,7.5,6.5,167.9,0,Assam,-1
44.6,147.1,14.4,9.8,5.2,150.6,1,Bhuttan,+1
37.9,133.2,-3.7,8.8,7.5,141.5,1,Bhuttan,+1
51.3,145.1,1.3,8.8,6.5,148.6,1,Bhuttan,+1
62.0,123.5,7.9,7.2,5.6,126.0,0,Assam,-1
29.8,138.6,14.3,7.1,4.2,141.1,0,Assam,-1
39.1,151.3,4.4,10.8,5.0,157.4,1,Bhuttan,+1
54.8,137.5,7.9,9.4,6.3,141.9,1,Bhuttan,+1
27.9,157.1,12.7,8.3,4.4,159.6,0,Assam,-1
48.2,143.1,15.1,11.8,7.0,147.9,1,Bhuttan,+1
29.0,136.5,14.9,8.7,7.4,140.8,0,Bhuttan,+1
64.0,140.0,8.2,7.4,4.5,142.5,0,Assam,-1
32.7,164.2,13.1,6.5,4.6,166.7,0,Assam,-1
73.8,136.9,21.1,8.2,5.3,142.7,0,Assam,-1
59.0,153.8,11.2,6.3,6.1,156.5,0,Assam,-1
49.8,138.1,0.3,12.4,4.2,143.9,1,Bhuttan,+1
26.6,122.1,11.3,7.9,5.0,128.5,1,Bhuttan,+1
38.0,158.2,15.6,7.6,4.4,160.7,0,Assam,-1
36.8,130.9,-0.7,8.7,6.9,137.0,1,Bhuttan,+1
48.7,150.1,9.0,7.0,4.0,152.6,0,Assam,-1
52.3,143.3,6.9,14.8,5.3,148.5,1,Bhuttan,+1
35.2,160.9,13.1,6.7,3.7,163.4,0,Assam,-1
31.0,135.3,9.9,13.1,6.7,138.8,0,Bhuttan,+1
55.6,162.2,12.5,11.8,5.7,168.3,1,Bhuttan,+1
42.0,147.2,18.3,11.2,3.4,150.7,1,Bhuttan,+1
38.5,142.4,9.9,12.0,6.7,145.9,1,Bhuttan,+1
46.3,140.8,11.1,11.4,6.6,145.6,1,Bhuttan,+1
37.7,154.8,18.3,7.5,3.9,157.3,0,Assam,-1
49.1,129.4,9.0,12.2,4.8,134.6,0,Bhuttan,+1
57.9,149.5,7.4,8.4,5.9,153.0,1,Bhuttan,+1
51.5,135.2,7.2,9.3,6.4,139.0,1,Bhuttan,+1
19.5,121.5,9.2,12.6,6.5,129.2,1,Bhuttan,+1
61.2,146.5,7.1,12.0,4.4,153.3,1,Bhuttan,+1
60.5,148.2,9.7,8.1,4.8,150.7,0,Assam,-1
44.4,142.0,10.2,11.3,6.3,146.1,1,Bhuttan,+1
39.7,142.2,13.7,7.7,4.3,144.7,0,Assam,-1
30.2,146.4,13.5,5.0,3.8,150.2,0,Assam,-1
58.5,156.3,8.9,5.9,6.3,158.8,0,Assam,-1
50.7,138.7,12.8,10.0,3.7,141.2,0,Assam,-1
47.8,145.5,12.2,8.1,4.7,148.0,0,Assam,-1
43.0,156.8,15.1,7.0,4.4,159.7,0,Assam,-1
69.0,131.4,10.6,9.4,4.7,133.9,0,Assam,-1
42.9,141.7,7.4,12.8,6.4,145.2,1,Bhuttan,+1
27.1,126.3,3.1,6.9,5.7,130.9,1,Bhuttan,+1
62.1,135.8,16.3,7.4,3.7,138.3,0,Assam,-1
53.1,133.4,11.1,11.2,5.9,137.4,0,Assam,-1
49.2,147.5,18.6,9.9,4.5,153.0,1,Bhuttan,+1
42.6,142.4,3.0,7.2,5.8,144.9,0,Assam,-1
44.7,154.9,14.1,8.5,5.0,157.4,0,Assam,-1
34.6,165.8,14.2,6.0,4.4,168.3,0,Assam,-1
35.3,134.4,4.3,7.2,5.1,137.9,1,Bhuttan,+1
22.1,127.0,5.7,13.5,5.9,130.6,1,Bhuttan,+1
39.8,149.8,15.9,8.0,5.3,152.3,0,Assam,-1
41.3,144.3,5.0,9.3,5.2,148.1,1,Bhuttan,+1
29.9,178.8,5.1,9.9,4.6,181.3,0,Assam,-1
35.9,146.1,16.4,13.8,5.2,149.6,0,Bhuttan,+1
42.6,127.4,3.6,14.1,6.0,133.5,1,Bhuttan,+1
52.3,135.7,7.5,9.4,5.3,141.9,1,Bhuttan,+1
55.0,127.2,12.3,6.2,5.0,129.7,1,Assam,-1
59.2,136.1,6.0,10.8,5.3,138.6,0,Assam,-1
40.2,143.1,11.6,7.4,6.2,145.6,0,Assam,-1
19.1,126.1,5.0,10.3,5.0,131.4,1,Bhuttan,+1
54.0,141.6,13.2,7.4,4.7,144.4,0,Assam,-1
52.2,171.9,8.8,5.6,3.7,174.4,0,Assam,-1
46.6,139.8,10.1,12.7,6.8,145.4,1,Bhuttan,+1
29.3,140.6,3.9,7.3,4.8,145.5,1,Bhuttan,+1
57.8,136.2,10.7,8.3,7.3,139.9,1,Bhuttan,+1
61.7,159.0,12.7,12.0,6.7,162.5,1,Bhuttan,+1
43.5,146.6,16.2,3.8,5.8,149.1,0,Assam,-1
47.1,143.3,15.7,6.8,4.2,145.8,0,Assam,-1
66.5,143.6,17.1,6.7,4.7,146.1,0,Assam,-1
47.3,133.8,10.3,7.6,3.9,136.3,0,Assam,-1
27.1,137.2,4.3,11.9,5.5,142.8,1,Bhuttan,+1
59.1,135.0,14.3,9.0,8.4,140.6,1,Bhuttan,+1
51.9,168.9,13.5,7.9,6.8,171.4,1,Assam,-1
48.6,128.3,1.6,13.5,6.3,136.4,0,Bhuttan,+1
58.6,166.8,12.9,8.5,7.1,172.9,1,Bhuttan,+1
56.3,144.1,15.8,4.7,8.2,146.9,0,Assam,-1
50.5,149.4,2.3,7.7,4.8,151.9,0,Assam,-1
45.4,136.1,14.2,7.6,4.9,138.6,0,Assam,-1
40.2,151.2,13.8,10.8,4.7,155.2,1,Bhuttan,+1
63.1,147.6,11.5,6.5,6.0,151.4,0,Assam,-1
45.3,130.8,4.9,11.4,6.2,135.3,1,Bhuttan,+1
